"id","restaurant_id","review_num","reservation","waiting_time","visit_reason","companion","visit_number","review","score"
5487,67,10,예약 후 이용,"30분 이내",연인・배우자,nothing,"1번째 방문",nothing,
5488,67,11,예약 후 이용,"10분 이내",친목,지인・동료,"1번째 방문",맛있습니다,5.0
5489,67,12,nothing,nothing,nothing,nothing,"1번째 방문",잠봉피자 특히 더 맛있게 먹었어요.,6.5
5490,67,13,nothing,nothing,nothing,nothing,"1번째 방문","문어샐러드는 너무 평범했고 문어는 질겼습니다. 뇨끼의 라구소스는 좋았고, 뇨끼는 식감이 안타까웠습니다. 가지 라자냐는 평균이상이었습니다.",4.5
5492,67,15,예약 후 이용,"2시간 이상",여행,친구,"1번째 방문",음식 하나하나 다 너무 맛있게 먹었어요!! 시간이 지나면 웨이팅이 더 길어질것같아 스테이크 빼고 모든 요리를 다 먹고왔는데 대만족입니다 ㅎㅎ  다음에는 기회가 되면 못먹은 스테이크를 먹으러 가겠습니다! ,8.5
5493,67,16,예약 없이 이용,"1시간 이상",nothing,nothing,"1번째 방문","강릉와서 첫끼로 먹었는데 웨이팅 시간이 전혀 아깝지 않았습니다! 가지라자냐, 잠봉피자가 정말 맛있었습니다 운좋게 셰프님도 볼수있었습니다! 또 맛있는 음식 먹으러 재방문 하고 싶습니다 ",9.5
5494,67,17,예약 후 이용,바로 입장,가족모임,부모님,"3번째 방문","문어샐러드,한우라구,삼치파스타 먹었어요😘 손님들이 계속 들어와서 가게가 바빠보였지만 친절한 서버분들과 활기찬 분위기에 더 기분좋게 맛있게 먹고 왔습니다❤️ 음식은 말할 것도 없이 맛있습니다👍👍 ",9.5
5495,67,18,예약 없이 이용,"1시간 이상",여행,연인・배우자,"1번째 방문","한시간 반 기다리고 입장했어요 대기하면서 남정석 셰프님 요리하는 모습에 홀려 예정에 없던 화덕피자도 시켰는데 안 시켰으면 후회했을 맛. 너무 맛있어요 생면 파스타도 식감 미쳤고 다른 메뉴들은 얼마나 맛있을지 궁금해지게 만드는 음식점 처음이에요 분위기도 좋고 맛있고 친절하고, 3박자 다 맞는 음식점 알게되어 행복합니다 ㅠㅠ ",9.5
5496,67,19,예약 없이 이용,"2시간 이상",데이트,연인・배우자,"1번째 방문",두시간 웨이팅 후 먹었던만큼 맛있었던 그린볼💚 정말 맛있었어요 감사히 잘 먹었습니다🙇‍♀️ 이대로 번창하시기를 기원하겠습니당 빠이팅🏋️‍♀️,8.5
5497,67,20,예약 후 이용,"30분 이상",나들이,연인・배우자,"1번째 방문","삼치 오일 파스타, 문어 샐러드, 가지 라자냐 먹었습니다. 재료와 소스의 조합이 아주 조화롭네요. 또 먹고 싶어요. 다른 메뉴도 먹어 보고 싶습니다. 특히 문어샐러드 너무 맛있네요. 인생 문어입니다! ",8.5
5498,67,21,nothing,nothing,nothing,nothing,"1번째 방문",뇨끼 존맛입니다 . 피자도 단호박 무스가 포인트로 아주 맛나요,8.5
5499,67,22,예약 없이 이용,"30분 이상",데이트,연인・배우자,"1번째 방문",피자랑 파스타 진짜 맛있어요! 도우도 맛있고 최고예요 피자 소스가 킥이예요 꼭 시켜드세요. 한우 라구 생면 파파르델레도 최고 제 원픽은 피자 💕 ,9.5
5500,67,23,예약 없이 이용,"2시간 이상",일상,친구,"1번째 방문",굿,5.0
5501,67,24,예약 없이 이용,"2시간 이상",여행,친구,"1번째 방문",한우 라구 추천해요 너무 맛있어요!!♡,8.5
5502,67,25,예약 후 이용,"1시간 이상",여행,친구,"1번째 방문",대기는 좀 많이 길었지만 그래도 맛있었어요! 과하지않고 건강한데 맛있는 맛이에요!! 가지 라자냐는 가지를 싫어하는데도 감탄하면서 먹었고 한우 파파르델레는 한우가 정말 부드럽고 조화가 너무 좋았어요 만족스러운 식사를 했습니다!! ,8.5
5505,67,28,예약 후 이용,"10분 이내",데이트,연인・배우자,"1번째 방문",굿,5.0
5506,67,29,예약 없이 이용,"1시간 이상",친목,친구,"1번째 방문",요리도 정말 맛있구요! 바쁘신 와중에도 친절히 응대해주시고 사진까지 찍어주셔서 감동했어용🫢❣️ 요리사님이 요리실력 뿐 아니라 성품까지 최고세용 ! 전반적으로 바쁘지만 친절하고 따스한 분위기가 있어서 웨이팅이 길어도 유쾌했습니다~ ,9.6
5507,67,30,예약 없이 이용,"30분 이내",일상,부모님,"1번째 방문",오픈 시간 맞춰 갔는데 웨이팅 8번째였어용 모든 메뉴가 맛있고 좋은 식재료가 사용된 느낌이었어요 아란치니가 매진이라 못 먹어 아쉽네요 ㅠㅠ 다음엔 꼭..!,8.5
5508,67,31,예약 없이 이용,"30분 이내",일상,부모님,"1번째 방문","저는 보통 간이 심심하거나 향이 약할때 건강한 맛이었다고 돌려 말하는 편이거든요 근데 여긴 그게 아니고 진짜 건강한 맛인데 간도 너무 좋고 그냥 음식이 전체적으로 다 맛있어요 !! 원래 메뉴 두개만 시키려다가 뒤에 앉았던 단체손님 말 듣고 피자도 시키고, 라자냐도 궁금해서 시켜봤는데 안먹고갔으면 후회할 뻔 했어요ㅠ 품절되어있는 메뉴도 꽤 있어서 시킬 수 있는 메뉴 중에 먹고싶은건 다 시켜봤는데 전부 너무 맛있었습니다 강릉에서 이만한 퀄리티의 양식이라니 너무 만족스럽네요 ㅎㅎㅎㅎㅎ  흑백요리사 보고 관심생겨서 방문했는데 마침 남정석 셰프님도 계시더라구요 담에 강릉집 내려올때 또 방문하고싶어요ㅠ 계절마다 메뉴 바뀐다는 리뷰보니 더 궁금함.. 담엔 셰프님 서울에서 영업중인 매장도 가보고싶네요 너무 잘먹었습니다 ",9.5
5509,67,32,예약 없이 이용,"10분 이내",여행,지인・동료,"1번째 방문",흑백요리사에 나오시는 쉐프님 레스토랑 아주 맛있네요^^,7.5
5510,67,33,예약 없이 이용,바로 입장,일상,"아이, 친척・형제","1번째 방문",아이들 입맛 사로잡은건 피자였고요 저는 새우 생면 아뇰로띠가 좋았어요. 다음에는 못먹은 메뉴들 먹으러 가봐야겠네요!,8.5
5511,67,34,예약 없이 이용,바로 입장,일상,연인・배우자,"1번째 방문",흑백요리사 방송 전에 다녀와서 다행. 이후에 방송을 보니 채소 요리 전문이라 하시는데 오히려 스테이크가 맛있었음. 파스타는 so so. 요즘은 흑백요리사 인기로 줄을 많이 선다는데… 줄 서서 먹을 맛일까? ,6.5
5512,67,35,예약 없이 이용,바로 입장,일상,친구,"1번째 방문",그린볼 계절마다 오고 싶어요... 초여름에 왔을 때랑 메뉴가 완전 다르더라고요... 제철 맞은 재료들 기가 막히게 변신시켜 주시는 요리사님 덕에 밥 먹는 재미가 납니다... 아침저녁 쌀랑해도 아직까진 반팔을 허락해 주는 여름 막바지의 맛... 무화과와 가지... 그리고 언제 먹어도 맛있을 한우 뇨끼... 너무 잘 먹었어요... 감사합니다... ,8.5
5513,67,36,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",날파리 너무 많음.. 밥 먹기전 3마리 잡고 시작  메뉴 3개 시켰는데 20분 컷하고 나왔어요 날파리 너무 많아서 쫓기듯 먹고 온 느낌 날파리 너무 많다고 말씀드렸는데 별다른 조치도 없으시고.. 음식에 앉을까봐 손으로 휘휘 하면서 급하게 먹었네요  체한 것 같아서 사이다 사먹었어오 ,2.5
5514,67,37,nothing,nothing,nothing,nothing,"1번째 방문",좀 비싼듯,4.0
5515,67,38,예약 없이 이용,바로 입장,"친목, 일상",친구,"1번째 방문",사장님도 넘 친절하시고 메뉴 어느 것 하나 특정할 것 없이 다 맛있어요 🥹❤️‍🔥 또 가고 싶어요 😭❤️❤️,9.5
5516,67,39,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",매장 주차가 2대가 가능하다고 했어요 매장은 깔끔하고 사장님이 신선한 재료를 아침에 가져오신다고 하셔서 음식에 재료를 먹어보니 신선하고 새롭게 해석된 메뉴가 많더라고요  오늘수프의 들어간 미나리 고명도 생각보다 잘 어울려서 놀랐고  풀드포크피자는 소스에 조화가 아주 좋았습니다.  우니파스타 바다를 한 입 먹은느낌 안에 골뱅이도 있어서 재밌네요  다음에 또 방문하겠습니다. 👍👍 ,8.5
5517,67,40,예약 없이 이용,바로 입장,일상,지인・동료,"1번째 방문",nothing,
5518,67,41,예약 없이 이용,바로 입장,친목,친구,"1번째 방문",너뮤 맛있어요!,8.5
5519,67,42,예약 없이 이용,바로 입장,일상,친척・형제,"1번째 방문",포남동에 이런 맛집이 있다니 너무 좋아요😆 맛이 너무 좋아서 순식간에 음식이 사라집니다. 주의하세요🤣,10.0
5520,67,43,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",메뉴 다 맛있어요!!! 우니파스타 특이하고 진짜 맛있어요!,8.5
5521,67,44,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문",건강하고 신선한 재료  제대로 된 이탈리안 요리! 다 맛있다!  티라미수 먹고 눈 감았다 ㅠ 넘 맛있어 ,9.5
5522,67,45,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문","강릉에 오면 꼭 와보고 싶었던 가게였어요 스페셜 메뉴인 문어감자샐러드, 우니파스타 너무너무 맛있었어요 초리조 대파 파스타도 역시나 너무 맛있었구요 분위기도 좋고 친절하시고 맛도 좋아서 다음 강릉 여행때도 방문할 것 같아요 잘 먹었습니다😊✨ ",9.5
5523,67,46,nothing,nothing,nothing,nothing,"1번째 방문",잘 먹고 왔습니다,5.0
5524,67,47,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",#강릉맛집 #강릉포남동 #현지인추천 가자미 리조또-강릉주문진에서 구입해 오신 지역적 특색이 있는 리조또로 신선하고 부드러우며 담백함.  한우스테이크- 우리는 5명이라서 메뉴판에 없는 300g 주문 부드러우면서도 씨앗겨자를 함께 먹으니 더 풍미가 좋음  가지 라자냐 -가지&치즈&토마토가 어울리는 부드러운 맛  그리볼 샐러드 - 슬라이스한 참외가 샐러드의 맛을 이색적이고 은은한 향기로 다가옴  오늘의 수프 : 개인적으로는 조금 짠맛. 감자 스프~~ 골고루 주문해서 남김없이 다 먹었습니다.  모든 음식의 양은.... 적당합니다. 적게 드시는 분들께 강추.  그린볼 맛집은 골목에 있어요. 반드시 내비게이션으로 찾아오세요. 출발전 가게에 전화하셔서 대략적인 위치 미리 확인하시면 좋아요~~ ,8.5
5525,67,48,예약 없이 이용,바로 입장,"나들이, 일상",연인・배우자,"1번째 방문",오랜만에 가지라자냐와 한우크림뇨끼 먹으러 왔습니다. 강릉에서 제가 가본 레스토랑중에서는 맛이 탑글래스입니다. 티라미수와 초콜렛무스도 깔끔하게 맛있네요. 한달에 한번은 올거 같아요 ㅎㅎ ,9.5
5565,68,8,예약 후 이용,바로 입장,일상,지인・동료,"2번째 방문",순대 좋아하는 사람은 한번쯤 가볼만한 업장 순대양은 한 두 조각 늘리면 더 만족스러울듯합니다,4.5
5526,67,49,예약 없이 이용,바로 입장,일상,혼자,"1번째 방문",양식 쉐프에게 추천 받은 식당-그린볼 조용하고 깔끔한 인테리어 좋아요 로컬에게 추천 받은 메뉴-가지 라자냐 밀가루 없이 가지로만 라자냐를 해서 가지 러버는 넘 맛있게 먹었어요 색감부터 식욕 돋우는 샐러드 서비스와 기대도 안한 서비스 빵 포카치아는 왜 이렇게 맛있는지 리뷰 남기면 디저트 티라미수 주신다고해서 이 집 티라미수도 분명 장난 아니겠다 싶어서 냉큼 리뷰 남김니다 혼밥인데도 친절하게 맞아주시고 챙겨주셔서 참 좋네요 ,9.5
5527,67,50,예약 없이 이용,바로 입장,"데이트, 친목",친구,"1번째 방문",사장님께서 너무 친절하시고 음식도 너무 맛있어서 친구에게 소개하는 강릉여행의 시작이 너무 좋습니다 🥰🥰🥰 다음번에 친구들이랑 또 방문하고 싶어요 😍,8.5
5528,67,51,예약 없이 이용,바로 입장,"나들이, 여행",친구,"1번째 방문",담백하고 맛있는 식당입니다. 건강한 메뉴구성인데 맛도 좋음. 채소도 싱싱하고 매장 청결하고 사장님도 친절하십니다. 부담없이 방문하기 좋네요 재방문의사👍🏻👍🏻👍🏻 (샐러드랑 포카치아는 서비스로 주심) ,8.5
5529,67,52,예약 후 이용,바로 입장,여행,기타,"1번째 방문",가족 여행으로 오랜만에 강릉을 다녀왔다. 경포호주변을 산책하고 딸아이가 추천한 식당에서 저녁식사를 함. 재료가 신선하고 제철 식재료의 요리가 훌륭하고 가성비도 좋았으며 양도 적지 않았다. ,8.5
5530,67,53,예약 없이 이용,바로 입장,친목,친구,"1번째 방문",음식 너무 맛있어요ㅜㅜㅜ이탈리아음식 좋아하시면 무조건 추천,9.5
5531,67,54,예약 후 이용,바로 입장,"친목, 가족모임","부모님, 친척・형제","1번째 방문",음식 재료 본연의 맛이 살아 있어서 너무 좋았어요! 진짜 맛있네요 🤗,8.5
5532,67,55,예약 없이 이용,바로 입장,nothing,nothing,"1번째 방문",두 번째 방문인데 여전히 맛있어요 메뉴 변동이 있어서 고르는 재미가 있어요 텃밭에서 키우신다는 허브들도 너무 신선하고 메뉴가 다 맛있어요 특히 아뇰료띠는 소스 맛이 더 깊어진 것 같아요 강릉 올 때마다 방문하려구요 ,8.5
5533,67,56,예약 없이 이용,"30분 이상",친목,지인・동료,"1번째 방문",나오는 음식마다 넘 맛있게 먹었네요 제철나물로 나온 두릅도 인원수 생각하셔서 듬뿍주시고~ㅎ 잘먹었습니다 ^^~ ,8.5
5534,67,57,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",신선한 맘~~ 아주 맛나요~,7.5
5535,67,58,예약 없이 이용,바로 입장,친목,기타,"1번째 방문",재료가 신선하고 특히 가지 라자냐 정말 맛있었습니다. 뇨끼도 맛있습니다. 상대적으로 파스타는 가격도 비싼데 기대했던 만큼의 맛은 아니었습니다.,7.5
5536,67,59,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",강릉 이탈리아 음식점 찾아보다가 왔어요! 직접 기르시고 만드시는 식재료들 한 입 먹자마자 와..소리가 절로 나왔어요😌 신선하고 건강한 깊은맛이 너무 좋았네요ㅎㅎ 플레이팅도 예쁘고 디쉬들도 메뉴들이랑 잘어울려서 먹는 내내 입과눈이 다 즐거웠네요 매장 분위기도 아담하고 따뜻해서 편안하게 음식을 즐길 수 있는 점이 좋았어요 여기 다른메뉴 먹어보고싶어서 또 강릉올 것 같아요:) ,9.5
5537,67,60,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",아주 아주 브런치먹기 좋은 장소라 추천 나만알고픈 그런 맛집이에요  꾸준히 업데이트되는 오늘의 메뉴들과 음료 만족스러워요 👏🏻 ,9.5
5538,67,61,예약 없이 이용,바로 입장,일상,혼자,"1번째 방문",신선한 재료가 느껴져요!!! 강릉에서 맛볼수 없는 퀄리티랄까요~~~~! 혼자가서 샌듸치랑 샐러드 먹었는데 맛났어요 :)  에이드는 많이 안달아서 건강한맛! 잠봉샌드위치도 달큰하니 맛있었고 무엇보다 샐러드가 진짜진짜 맛나요. 그린볼이라는 이름에 걸맞는 맛 👍 ,8.5
5539,67,62,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",너무 만족스런 식사였어요 친절한서비스 맛도 매우만족 파스타 샌드위치 료끼 다 맛있어요 재방문 백프로입니다,8.5
5540,67,63,예약 없이 이용,바로 입장,nothing,nothing,"1번째 방문","🅿️ 가게 앞 2대 또는 골목, 대로 갓길 주차 가능 골목 좁다..주차 힘듦. 일찍 가서 가게 앞 주차가 짱 🥬 제철 식재료를 이용한 특별 메뉴판 💐 테이블마다 생화 있어서 기분 좋음 🍷 와인 종류 꽤 있음 #평창 송어 그라브락스(19,000원) :송어 식감이 젤리 같고 쫄깃해서 루꼴라나 다른 채소, 새콤한 소스와 잘 어울렸다. 너무 내 스타일의 음식 금귤? 인가 암튼 맛있다  #초리조 대파 파스타 (20,000원) : 먹을수록 맛있었던 메뉴, 자꾸만 손이 간다  #가지 라자냐(17,000원) : 걍 맛있다. 최근 먹은 라자냐 중에 탑 ",8.5
5541,67,64,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",전체적으로 식당 분위기 너무 좋고 음식도 만족스러웠습니다 오늘의 스프 진짜 역대급으로 맛있네요 입맛도 잘 돋구어줘서 에피타이저 역할 제대로 해줬습니다  새우파스타는 매콤하니 맛있는데 가격에 비해 양이 많이 아쉽네요ㅠ  한우 채끝 스테이크는 양도 넉넉하고 고기도 맛있었습니다 다만 고기가 큰데 나이프가 따로 안나와서 먹는데 조금 불편했네요 아마 달라고 하면 주실것 같긴한데 처음에 고기맛에 눈이 돌아가서 잘라먹을 생각조차 못했네요 아쉬운건 가니쉬가 당근만 있던거랑 식사 후반에 갈수록 고기가 식어서 질겨졌다는 점인데 음식 가격 생각하면 가니쉬는 어쩔수 없지 않나 싶긴 하네요 그래도 이런 아쉬운점을 상쇄할정도로 맛은 좋았습니다ㅎ ,7.5
5542,67,65,예약 없이 이용,바로 입장,일상,혼자,"1번째 방문","평소에는 잘 먹지않는 가지로 만든 라쟈냐 메뉴가 있어서 찾아갔습니다. 겉에서 보고 우유대리점...이 생각났... (사장님 죄송해여) 안은 편하면서도 멋있는 분위기였습니다. 사진엔 양이 적어보여 이것저것 시켰는데 접시가 큰거였어요. 하지만 맛있어서 싹싹 다 먹었습니다. 저는 새콤한 소스의 라자냐와 샐러드를 시켜서 (빵도 시켰어요) 괜찮았는데 피클이 없으면 아쉬울것 같아요. 가지 안좋아하지만 이런 가지요리는 매일 먹을 수 있어요. 샐러드 먹으면서 정말 다양한 식감이 느껴졌는데 다 사과인줄 알았는데 채썬치즈도 있었고 잠봉과 바닥에 딸려있던 얇은 감자, 살짝익힌 당근까지 정말 맛있었습니다. ",8.5
5543,67,66,예약 없이 이용,바로 입장,여행,친구,"1번째 방문",음식 너무 맛있고 특히 디저트가 로컬릿보다 업그레이드 돼서 더 맛있어요..!! 강릉 가실 일 있으면 한번 들러보시길 추천드립니다 ㅎㅎ,9.0
5544,67,67,예약 없이 이용,바로 입장,데이트,연인・배우자,"2번째 방문","처음에 메뉴 2개 시켜서 먹다가 너무 맛있어서 파스타 추가하고, 디저트와 음료까지 먹고 왔어요. 제철 식재료로 만드는 스페셜메뉴가 있는데 그중 명란돌김오일파스타가 너무 너무 맛있었어요. 티라미수와 초콜렛무스도 직접 만드신다는데 보통 내공이 아니신거 같아요. 재방문해서 전 메뉴 도장깨기하고 싶네요. ",9.5
5545,67,68,예약 없이 이용,바로 입장,"친목, 일상",친구,"1번째 방문",특이한 음식들 많고 너무 맛있습니다!! 포남동에 맛집 생겨서 너무 좋아용..! 특별한날이나 나들이 오기 넘 좋을 것 같습니다!,8.5
5546,67,69,예약 후 이용,바로 입장,가족모임,"부모님, 친척・형제","1번째 방문",가족들과 여행 왔는데 제가 좋아하는 곳으로 추천해서 오게 됐어요. 20대 초반 동생부터 60대 중반 부모님까지 모두모두 좋아하고 남김없이 먹었답니다. 셰프님 짱! 특히 부모님께서 먹고나서 속이 편해서 좋다고 하시네요. 잠봉뵈르 샌드위치랑 전메뉴 다 먹어보고 싶었는데 친구들이랑 또 놀러올게요. 개인적으로는 덕소에 계셨을때로 돌아온 가정적인 분위기라 더더 반가웠습니다. 잘 먹었습니다 :) ,8.5
5547,67,70,예약 없이 이용,바로 입장,일상,친구,"1번째 방문",분위기 아늑하고 음식들도 대체적으로 맛있었으나 잠봉샌드위치는 먹기 불편하긴 했어요,7.5
5548,67,71,예약 없이 이용,바로 입장,가족모임,"부모님, 반려동물","2번째 방문","맛을 잊지못해 재방문했어요🫶♥️ 식재료의 풍미가 그득~ 너무 맛있게 잘 먹었습니다😋 (빵으로 설거지까지 하고 왔다는 풍문이.,ㅎㅎㅎ)",9.5
5549,67,72,nothing,nothing,nothing,nothing,"1번째 방문",이번 강릉 여행에서 무조건 가고 싶었던 그린볼에서 식사할 수 있었음에 기뻤습니다. 맘마 시간은 꼭 지켜줘야 하는 삼개월된 아기와 으르렁거리기 일수인 반려견과 함께했던 식사 자리였던터라 정신이 없었지만(산만하고 다른 분들 식사 하시는데 강아지가 짖어 죄송했습니다ㅠ) 그럼에도 불구하고 너무 행복한 시간이었습니다ㅎㅎ 먹고 속이 편안했던 양식이었어요!! 다음 여행 때도 저희 네식구 다 같이 그린볼 가겠습니다♥️ 2024 새해 복 많이 받으세요!! ,9.5
5550,67,73,예약 없이 이용,바로 입장,일상,지인・동료,"2번째 방문",겨울 동해바다의 맛 양미리,6.5
5593,68,36,nothing,nothing,nothing,nothing,"1번째 방문","좋은 날, 최고의 맛을 경험해서 행복해요ㅎㅎ",8.5
5551,67,74,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",인테리어가 너무 멋지고 다채로운 식재료를 식감과 풍미를 살려서 너무 맛있게 해주셔서 먹는 동안 행복했습니다💓 ,8.5
5552,67,75,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문","텃밭에서 키운 재료들로 만들어주셔서 신선하고 이색적인 느낌이고 건강한 맛이에요. 샐러드, 샌드위치, 대파파스타. 라구리가토니, 수프 다섯가지 주문해서 골고루 먹고 커피도 마셨어요. 친절하게 메뉴 설명해 주시고 구성재료도 알려주셨어요. ",8.5
5553,67,76,예약 없이 이용,바로 입장,"나들이, 여행, 가족모임",아이,"1번째 방문","강릉 최고의 맛집 멋집입니다. 제철 식재료를 이용한 건강한 음식을 하는 곳입니다, 이날은 겨울제철이 양미리를 이용한 파스타가 시즌 메뉴 였습니다. 항상 새로움을 추구하시는 사장님이라 다음 방문이 기대되는 곳입니다. 강릉 여행시 강력 추천합니다. ",8.5
5554,67,77,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",잠봉샌드위치는 우선 꼭~드세요 샐러드도 꼭 드시구요 메뉴 모두 다 맛있어요😆😆😆 제철재료로 만드신 건강하고 정성가득한 음식들 감사히 잘~~먹었습니다. 강릉에 와주셔서 감사해요 단골 할께요😍 ,8.5
5555,67,78,예약 없이 이용,바로 입장,일상,혼자,"1번째 방문",텃밭 샐러드와 잠봉 샌드위치를 시켰습니다. 건강한 식재료를 다채롭게 쓰셨더라고요. 멋진 요리를 만들어주신 사장님이 정말 손님과 요리에 진심이구나 하는 인상을 받았습니다. 음식을 먹는 내내 황송했어요. 강릉에 오래 계셔주세요~~^^  ,9.5
5556,67,79,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",너무너무 잘 먹었습니다✨️✨️ 최고에요👍👍,8.5
5557,67,80,예약 없이 이용,바로 입장,친목,"연인・배우자, 친구","1번째 방문",건강하고 자극적이지않은 맛있는 맛입니딘. 매장도 느낌있고 사장님 시원시원 너무 재밌으세요,8.5
5558,68,1,예약 후 이용,바로 입장,여행,친구,"1번째 방문",순대에도 급이 있었습니다,2.5
5559,68,2,예약 후 이용,바로 입장,일상,연인・배우자,"1번째 방문",이북식오마카세의 맛이 궁금해서 방문했는데 셰프님이 바로 앞에서 음식 하나하나 예술혼을 불태우며 정성스레 플레이팅 해주시니 귀한 대접받는 느낌과 더불어 재료부터 소스하나하나 너무 소중하고 맛있어서 정말 행복한 시간 보내고 왔어요 ^^  동반자는 원래 버섯을 싫어해서 안먹는데 셰프님이 7가지 버섯을 각기 다른 조리법으로 준비해주셨다하니 그 정성과 더불어 맛도 좋아 다 먹게될 정도였다고😆  순대는 고급지고 맛난 순대맛에 여러종류의 순대마다 소스가 다 달랐고 각 요리마다 재료가 다 다르게 여러가지가 들어가서 그냥 정성 그자체였습니다 ,9.5
5560,68,3,예약 후 이용,바로 입장,nothing,nothing,"1번째 방문",가격에 비해 별로였습니다. 순대 맡김차림에 대해 기대했지만 기대에 많이 못미칩니다. 미슐랭 스타나 가이드 많이 방문했는데 이게 맞나 싶습니다.,2.5
5561,68,4,예약 후 이용,바로 입장,친목,친구,"1번째 방문",구성도 괜찮고 맛도 아주 정갈하고 좋은데 서비스는 잘 모르겠어요. 기본적으로 급하게 서비스하는 느낌도 있고 디귿자 좌석인데 설명을 가운데서 하니까 가에 있는 사람들은 잘 못들음.,7.5
5562,68,5,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문","뭔가 눈 앞에서 바로 바로 음식을 준비해주시는데 뭔가 느낌이 단체 식사..? 다 같이 주기 때문에 옆사람도 먹어야 내 음식이 나옴 ㅋヲ㉪ヲㅋ 모르는 사람들과 속도를 맞춰야하는게 조금 그랬지만 맛있게 잘 먹었어요! 순대 오마카세였지만, 중간에 나왔던 소고기가 진짜 맛있었어요! ",7.5
5563,68,6,예약 없이 이용,바로 입장,데이트,혼자,"1번째 방문",정갈하다,5.0
5564,68,7,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문","예전에 순대카세로 유명해서갔는데, 진짜 이북음식들로 신기하고 맛있엇어요 나만알고픈데 다들 알게되서 슬픔. .",7.5
6256,78,39,예약 없이 이용,바로 입장,친목,"친구, 지인・동료","1번째 방문",서울근교에서 이런 분위기의 야끼니꾸 흔치않다,6.5
5566,68,9,nothing,nothing,nothing,nothing,"1번째 방문",메뉴마다 설명을 들으면서 먹으니까 더 맛있게 먹을수 있었던거 같아요!! 모든 메뉴가 맛있었고 특히 순대는 말해뭐해..♥ 디저트로 떡 만들어주셨는데 만드는 과정도 볼 수있어서 좋았어요◡̈ 친절하시고 가게 분위기도 좋아서 또 방문하고 싶어요𖤐 ,9.5
5567,68,10,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문",이북음식의 색다른 경험과 편견을 깨는 식재료의 구성과 설명으로 다양한 조리법으로 맛있게 잘 먹었습니다~ 식사시간동안 가족이 생각나는 시간이었습니다^^,8.5
5568,68,11,예약 후 이용,바로 입장,친목,친구,"1번째 방문",순대오마카세라니 너무 신기하고 지인 평이 좋아서 친구들과 연말모임으로 다녀왔어요💛 새로운 경험이었고 순대의 제대로 된 맛을 느끼고 왔네요👍🏻 미쉐린답게 하나하나 정말 맛있고 좋았습니다! ,8.5
5569,68,12,nothing,nothing,nothing,nothing,"1번째 방문","순대오마카세+이북음식 미슐랭 레스토랑이라는 한국적이면서도 이색적인 식당으로 기대되었는데 그 이상으로 맛있게 즐겼습니다~ 서비스, 청결은 기본이고 잡내없이 깔끔하고 다양한 순대와 설하멱적등의 요리에 전통주까지 즐기면 더욱 좋을것 같아요. 주차는 식당 앞에 넓은 공영 주차장 활용하시면 됩니다. ",8.5
5570,68,13,nothing,nothing,nothing,nothing,"1번째 방문",순대가 소울푸드인 사람으로써 최고입니다... 순대만 단품으로 안파시나요 흐긓규ㅠㅠㅠ,2.5
5594,68,37,nothing,nothing,nothing,nothing,"1번째 방문",이북식 강조하신 스토리텔링과 음식 모두 만족합니다. 콜키지가 살짝 아쉽지만 재방문의사 있습니다.^^,8.5
5595,68,38,nothing,nothing,nothing,nothing,"1번째 방문",명성에 맞는 맛이었습니다,5.0
5622,68,65,nothing,nothing,nothing,nothing,"1번째 방문","순대 오마카세는 처음 경험해봤는데, 맛있네요💙",8.5
5571,68,14,nothing,nothing,nothing,nothing,"1번째 방문",순대는 비교적 깔끔한 맛 식재료는 깨끗하고 신선한 제품을 사용하시는 듯 합니다 피순대 야채순대 아바이순대 까지는 뭐 그럭저럭 그런데 오리.닭고기 순대는 닭가슴살 소시지 맛이 났고 양고기 순대에서는 왠지 중앙 아시아나 유럽 등지에서 먹는 깔바사나 현지 정육점에서 파는 소시지와 비슷한 맛 개인적으로 가성비면에서는 사악하다는 생각을 안할수가 없네요 ''명태식해''와 ''멸치식해'' 맛도 기대에 못 미침요 물론 순대라는 대중적인 음식을 고급화 시켜서 판매 하시려는 영업 전략은 좋습니다만 재방문 하거나 주변사람들에게 추천을 하지는 않겠습니다 죄송합니다 ,4.5
